workerID,S-task16.visType,S-task16.answer.value,S-task16.feedback.confidence,S-task16.feedback.difficulty,S-task16.feedback.explanation,S-task16.minutesToComplete,averageAccuracy,overallMinutesToComplete,demographics.age,demographics.degree,demographics.sex,demographics.vis_experience,overallFeedback.overall,overallFeedback.training.explanation,overallFeedback.training.helpful
59fd6e89517dfb00013dacae,nodeLink,Sereno seems to be quite isolated though it is understandable since his account age is very young. I also noticed that Robert has the most popularity among the rest. In fact I noticed that I had selected Robert the most during this survey's tasks.,7,1,,4.183333333,0.6875,40.73333333,21,High School,Male,3,I simply liked the task in general it felt more lively and more interactive than most surveys I've taken. I do not have anything to criticise. There weren't any issues with UI and I would not mind taking a survey similar to this again.,,7
5a135875074b1900012527a9,nodeLink,CSEE is connected to EVis19 but doesn't have any direct connections-it just stops at James and John. But hightlighting Evis19 brings up James and Jon (and other connections) but not CSEE. ,7,5,,1.883333333,0.70625,23.98333333,43,Bachelors,Female,2,I thought that this was easy and very interesting to see how these networks interacted and highlighted other people. Thanks for the incentive and Jesus loves you!,,7
5a2420437413810001521dd6,nodeLink,Jeffrey has only few tweets compared to other people but he has many followers also he has many interactions.Mara account is quite new but she has a lot of followers and tweets.Krist has a lot of tweets and followers but only few interactionsEvison has many tweets but it is low on followers,5,6,,7.616666667,0.89375,43.8,25,Masters,Male,3,,I had some problems with the tasks becouse I couldn't memorise all the informations from begining. I watched the video carefully and tried to remeber everything but I wish I could come back to the video while doing the tasks.,3
5a6bb0dd3fb6420001c2fc2f,nodeLink,Robert has the highest stats and the most direct connections as well as the shortest average connection between any two other users,3,5,,1.15,0.84375,21.23333333,24,Bachelors,Female,5,,,7
5ace650a436f550001004f87,nodeLink,what am i supposed to find interesting,1,7,,2.7,0.78125,27.13333333,27,High School,Female,2,there's a lot of room for improvement. if you have to hover to get the data it's tedious. i shouldn't have to manually go over each one and remember what i saw. there should be more filters to see groups highlighted besides just names but categories too. ,,5
5ad4a1146e74be00014e59d7,nodeLink,Tamara has a relatively low account life but a significant amount of followers especially compared to some other accounts/users,3,4,,1.183333333,0.89375,29.36666667,32,High School,Female,4,It was a neat learning experience these type of visualizations are not something I'm hugely familiar with. I now have a different perspective and a bit of a better understanding of their significance/value,,7
5ae0b456dc323f0001635e0b,nodeLink,Not a lot of interactions between SA and AS and generally not many nodes from that areas.,5,6,,2.133333333,0.90625,32.01666667,36,High School,Male,3,Some objectives were hard to find based on the visualizations given and the data the answer wasn't given with confidence and had to guess.,I wish i could access them throughout the test. Some terms weren't covered.,5
5ae25791af72e0000127b8f7,nodeLink,persons are  way more connected than institutions  .in north america people are more connected than in other parts of the world,4,5,,4.383333333,0.625,64.18333333,36,High School,Female,3,it was fun to see all those graphics and visualize how we connect online ,,7
5b1087bce9270900013c1730,nodeLink,Jack seems to be the only one person from South america.  It has not neighbours from Asia.  There are only three persons from Asia and in total they have very few conections.  In average they are connected only with Europe and North America.  Europeans seem to be the group with larger Account Ages.  Robert and Jeffrey seem to have the largest numbers of neighbours among the network.,7,7,,6.266666667,0.9375,55.46666667,31,PhD,Female,7,I would like to get involved in more surveys like this one,I really enjoyed this survey.  ,7
5b2cc2b57297750001c7a833,nodeLink,There is only one asian person. This person has only one immediate neighbor but is connected to Robery with the most connections in the network and so by association has many (secondary connections),2,6,,2.966666667,0.89375,36.05,21,Bachelors,Female,5,Fun and interesting task to complete,,7
5b2d6013d143660001cc3dd1,nodeLink,No I don't find anything particularly any different from where I started off originally. It looks about the same as I saw from the beginning of the survey.,4,4,,1.016666667,0.703125,55.43333333,34,Bachelors,Female,4,I enjoyed doing this task a lot it made me think a bit more for each answer.,It really helped tie in the video by showing examples and helpful directions.,7
5b8e01754457e80001f2ea75,nodeLink,Way too much information to peruse to find anything meaningful.,7,7,,9.133333333,0.9375,55.18333333,26,Bachelors,Male,3,The experiment was fun and intuitive.,,7
5b9081da3e7f4700014685da,nodeLink,There are clusters based around certain accounts (e.g. Robert Rob and Lane). These accounts are almost always run by a person and not a business which is not something I expected. The clusters also feature people from across the world which is another interesting feature,5,4,,1.85,0.71875,33.65,21,High School,Female,4,,,7
5b90bf1a42e93f00017cc9e9,nodeLink,It becomes clear that there are several ways to identify links between individuals when they themselves may not even be aware of one another. This is probably how the US government associates people with terrorism or how facebook suggests friends that you haven't interacted with in years. It also appears that this is a test of a platform that will be provided to help them do this.,7,1,,2.016666667,0.875,22.83333333,28,Bachelors,Male,6,Not bad. Hopefully this doesn't get used for the wrong reasons.,I was able to use the platform with ease after what was an abnormally short training video.,7
5b99bd4d8207940001a0a62a,nodeLink,MViews has so many followers compared to the tweets and the account age but if it is an institution it might make more sense than if the account was a person. Also usually if the account is the center of a very complicated cluster it is a person with a lot of followers. I found that all of the institution accounts are either from North America or Europe.,6,4,,4.95,0.90625,33.15,20,High School,Female,5,,,7
5ba1beaecc5dd00001673e39,nodeLink,Robert Rob Alex and Jeffrey seem to be pretty central figures. However it's interesting that Alex Jeffrey and Rob all have relatively few tweets. Compare that to someone like Teo who has few connections but has tons of tweets and followers.,4,4,,3.233333333,0.96875,33.4,40,Masters,Male,3,Some of the tasks were difficult while many were very easy. The ones that were difficult might have been made easier had there been more ways to select and manipulate the data. I think overall I would probably find something like a spreadsheet more efficient if you know what you're looking for yet seeing a visual depiction of the data does help to see things that you weren't necessarily looking for.  ,,4
5ba8a1d2c16a9c0001497a21,nodeLink,I don't really know what I'm looking for so no I don't see anything surprising or particularly interesting in the network.,1,7,,2.283333333,0.96875,28.71666667,27,Masters,Male,5,I didn't really understand the last question (explore the network freely).,,5
5bad60642259980001c84ccf,nodeLink,MViews has a lot of followers but few tweets and his account is new,2,6,,1.35,0.84375,28.11666667,26,High School,Male,1,,,6
5bafd12a70f8df0001be84a7,nodeLink,It's surprising that there are users (Marc Alex) who have few tweets and many followers.,5,4,,3.4,0.675,63.2,30,Masters,Male,5,Very interesting study best regards.,,7
5bd1b30a65466500010241de,nodeLink,There are so many people and institutions in this that I cannot really find anything interesting. Some people like Viau seem to have many followers but little interactions.,1,7,,2.933333333,0.7375,26.55,25,High School,Female,4,Some tasks were quite hard to do because of the many interactions pictured. It was pretty hard to find the information sometimes- but I guess that was the point. Overall I enjoyed the study because it was different from just answering questions like I usually do on Prolific.,The training video explained too much in a too short time. I think I would have been fine without the video and just some training tasks. Or maybe a shorter video that wouldnt go into too much detail.,6
5be26958056ebf0001be62eb,nodeLink,It's interesting to see Robert a very popular and invested account have a very small account like Klaus as one of their neighbors.,4,4,,1.75,0.63125,27.61666667,20,High School,Male,4,,,7
5bf3761862e1bc0001f15cb2,nodeLink,Alper has a very old account and a decent number of followers/tweets but only interacts with a single person. Lace has only interacted with one person has very few tweets and a young account but has a large number of followers.Carlose has a very old account with many tweets and a large number of followers but has only interacted with a single personMviews has a huge follower count on a new account with almost no tweets and only one interaction.There don't seem to be many clusters.,1,7,,6.116666667,0.921875,34.98333333,36,Unspecified,Male,3,The tasks were interesting. I like looking at data. ,The training on clusters was a little unclear. It displayed a cluster that was fully interconnected and then said that not everything in a cluster has to be connected. But it did not give an example of that.,6
5bf7511b0b616400019c7415,nodeLink,Nothing surprising found,6,3,,0.4,0.65625,33.73333333,41,Masters,Male,2,very interesting survey,,6
5bf85ab2f2210900011995fc,nodeLink,Robert Alex and Jeffrey have the most connections of all.,1,7,,1.316666667,0.95625,23.4,24,Bachelors,Male,3,,,5
5bfaed16e2562a0001ce0ff4,nodeLink,Nothing surprising in the network,7,3,,0.566666667,0.765625,92.21666667,41,Masters,Male,3,,,5
5bfd81fb2feab400014d9060,nodeLink,Robert has the most activity and the biggest network,4,4,,1.216666667,0.76875,33.33333333,45,Bachelors,Male,4,all else was good,Really difficult to get through the training. I had to tab an arrow.,6
5bfda58206c0910001be3d14,nodeLink,I don't know. Is there anything special?,2,6,,3.45,0.89375,34.95,23,High School,Male,4,It was pretty fun and interesting survey,,6
5c071ea87967600001637beb,nodeLink,Jan only interacts with Robert but has lots of followers and tweets and has an old account,5,5,,2.85,0.8,41.2,30,Bachelors,Female,6,The information was a little difficult at times to look through and find the answers when there were a lot of possibilities. More filters are needed in some cases in my opinion.,It wasn't that helpful to watch the video instead it was more helpful understanding through interaction with the actual network.,5
5c10a81511fe9a00013ce2ae,nodeLink,No,5,7,,0.683333333,0.78125,17.55,57,Bachelors,Male,4,,,7
5c1ea6c7fd66f5000182f61b,nodeLink,In general institutions have less neighbors in the network compared to persons. Robert Alex and Jeffrey have the most followers and also the most neighbors in the network.,7,6,,3.416666667,0.95625,33.21666667,25,Masters,Male,5,The study was fun. However some of the questions were a bit difficult. An example would be the question asking to find the person with the least number of followers in the EU.,,7
5c1fa4312c45d40001479abf,nodeLink,Everyone has interacted with each other.,1,7,,1.366666667,0.96875,22.83333333,23,High School,Male,6,,,6
5c258d9a3217420001e6bdf4,nodeLink,-overwhelming amount of eu and us accounts-institutions have the lowest amount of followers-us accounts seem to prefer  to stay among americans while europeans seem to be more cosmopolitan-,3,4,,13.28333333,0.75,50.21666667,36,High School,Male,1,,,5
5c2c888df42a780001468c5f,nodeLink,none,6,4,,0.383333333,0.58125,70.06666667,41,Masters,Male,5,,,6
5c3dbae66d874c0001bda6d8,nodeLink,the only person interacting with SCI is Alex. Institutions have less interactions in general I think,1,5,,2.316666667,0.859375,34.66666667,33,Bachelors,Female,5,,,2
5c4624f777451600015279c7,nodeLink,Both Alex and Jeffrey have a lot of followers with older accounts but with very few tweets compared to Robert who has far more tweets but similar followers and account age.,6,1,,1.85,0.96875,27.21666667,31,Bachelors,Male,3,I think it would be helpful if you chose to hide the inactive links for certain tasks.,,7
5c483549929090000168686d,nodeLink,The amount of people who are connected to one another is interesting but I see nothing surprising to me.,4,6,Enjoyed.,1.316666667,0.28125,49.83333333,31,High School,Male,4,Enjoyed.,,6
5c4a45dda8c31a000141a752,nodeLink,institutions have less followers than people,1,7,,10.66666667,0.8125,34.75,20,High School,Female,5,it was very interesting,,6
5c4f5967aac8be0001716a65,nodeLink,Jack: is the only one from south america.Jeffrey: Has a high following with low amount of tweets.MViews: High following with only 10 tweets and the account is new.,6,7,It was difficult to deduct information from the diagram.,16.03333333,0.78125,49.28333333,28,Bachelors,Male,4,An interesting layout for visually gathering information. I think it's suppose to be simple in its design but I would of found it to be easier if I could sort.,It was clear and useful I had an idea previously,5
5c579b1191c0ad0001cfd373,nodeLink,there are a lot of users with high numbers of followers and tweets on the edge of the group and a lot of users with very few followers and low tweet numbers in the middle,2,6,,1.883333333,0.8,23.26666667,31,Bachelors,Male,5,The training videos helped but I would have liked further filtering such as being able to filter out Europeans or North Americans for some tasks.,,6
5c5923bbe9813700018b199e,nodeLink,Just a small number of individuals with longer account ages make up a large amount of the connectedness in this network. They're like hubs.,4,4,,1.983333333,0.78125,33.6,35,Bachelors,Female,2,This test makes me wish I could see this stuff on twitter and examine it. It would be interesting to see the degrees of separation between certain accounts.,They helped a lot except I got confused the by the edge thing.,6
5c5ac2869d974300015d81fc,nodeLink,The sort of information you can really break down with this is astounding. You can understand who interacts with who and who they both know and how many times they have interacted with common people. This is very interesting in general and learning how to use it is making me want to get this sort of information on more topics.,6,3,,1.666666667,0.83125,39.53333333,32,Bachelors,Male,4,Great help for me in general to understand and digest this sort of information. I've seen some of them in the past but this really breaks it down and the interaction lets me really know what the information is trying to show me.,Broke it down for me very clearly so as soon as I was done with it I was able to hop right in.,6
5c5c78b67ba8710001f5cc17,nodeLink,A high number of tweets/account age/followers does not necessarily mean that a person is interconnected with a bunch of other neighbors. There are people with a bunch of followers and friends that don't seem to be really connected to a lot of other people in this chart. ,6,2,,3.25,0.8625,31.53333333,30,Bachelors,Female,5,This was a pretty cool way to visualize data. ,,7
5c5d09991bca630001ea7cb5,nodeLink,- I noticed that there are more people than institutions;-Robert is the one with more interactions and with a good balance between followers and tweets count leading me to believe that that factor and the age of the account is the couse of so many interactions-Sereno is the one with the lowest overall reflecting the number of interactions,7,4,,7.433333333,0.76875,51.43333333,21,Unspecified,Male,3,,the simplistic way of explaining information used in the video is just perfect,7
5c645a30626f410001ac8bba,nodeLink,The very young MViews institution has only interacted with person Robert has very few tweets but has quite a significant number of followers.,2,7,,4.683333333,0.96875,58.08333333,36,High School,Male,1,It was quite interesting interacting with the map and the data. It would have been nice to have an option to search by origin or to sort by tweets/followers/etc but overall it was an enjoyable exercise. I had some trouble with Firefox not showing popups at first but I got it sorted out.,,7
5c665e1948985d0001f09675,nodeLink,no it seems pretty normal.,6,5,,1.1,0.75,47.78333333,32,Masters,Male,6,overall it looks very sleek!,,5
5c6a18c59b800500017093cc,nodeLink,I found it easy to isolate information about a single person or institution but difficult to determine information about a group of people/institutions (with similar attributes),7,1,,0.883333333,0.8625,20.36666667,18,High School,Male,5,I found that determining information about individuals was fairly easy but found determining information about groups and/or clusters of individuals became much more difficult.,,6
5c7f97a9fd5b410017649767,nodeLink,"Toying around with the network it seems that Robert Alex Jeffrey and Rob are the main ""heads of the networks"". All four are connected with many people and when you highlight all four basically 90% of the network is lit up. Only 10% leaving the outliers that have one or two connections to someone else. ",7,1,,1.75,0.8125,28.05,22,Bachelors,Male,5,I thought it was going to be much simpler but some questions were very difficult and actually required me to untangle the networking web. I think I got off easy if these questions were randomized from a larger pool as I thought most questions were rather easy and confident in my answers. ,They really helped although I don't think it was necessary. I think the tutorial after the training video was suffice enough and would've rather just be in the tutorial and dive right into the tasks. ,7
5c8249a1fff8430014e992fe,nodeLink,There are a lot of Europeans compared to North Americans South Africa and Australians,5,4,,1.716666667,0.669791667,40.03333333,29,Bachelors,Female,2,,,5
5c83c444b5bfcb00135af499,nodeLink,There are several people with a fairly large number of connections (Rob Robert Alex).,4,6,,3.966666667,0.84375,37.58333333,22,High School,Male,3,The study was very interesting well-designed and easy to understand.,,6
5c89870b9cef4f0001a1a295,nodeLink,Aside from a few edge cases people with a high amount of followers usually have a larger network and more interaction than those with a far less average of followers. Go figure.,6,3,,1.233333333,0.75,25.8,26,High School,Male,3,It was one of the more interactive things ive done here.,,4
5c8acbbb0de08f00136e4405,nodeLink,No I didn't find anything surprising.,6,3,,1.2,0.625,58.13333333,42,Masters,Male,3,Interesting study,,6
5c8d6017c6e10f0001b1417d,nodeLink,I think it's pretty interesting to all this data at once and be able to freely interact with it and manipulate it,7,1,,0.533333333,0.78125,16.01666667,18,High School,Male,3,It was nice it would be cool to explain the institution part better though,,5
5c8da3f6f2ad95001766a6f3,nodeLink,Jeffrey is kind of a weird account because he has a old account and a lot of followers but very few tweets. The same with MViews a very new account with a lot of followers and not tweets. Both kind of make the impression of have fake followers,2,7,,4.616666667,0.70625,38.88333333,36,Other,Female,1,I'm not fond of this kind of visualization of data. It was really hard for me to see outliners or search for the answer of some of the questions. A traditional spreadsheet works better for me but I know that with some practices this method may be faster.  ,,6
5c918e5eb138fe0014e401e0,nodeLink,The people connected in a cluster via a single user aren't friends or in interaction with each other.,4,5,,3.233333333,0.75625,30.83333333,25,Bachelors,Female,4,Interesting task. Looks hard and complicated but it's actually much easier than it looks.,,7
5c91942b707ed90011858f48,nodeLink,Mviews has the most follwers with the lest tweets and account age,3,7,,1.716666667,0.5625,25.96666667,30,Bachelors,Male,4,I enjoyed that thank you very much.,,7
5c935d881754ba001b25697a,nodeLink,There seem to be three central figures who interact with everyone: Robert Jeffrey and Alex. There also seem to be several accounts with lots of followers and no or very fewtweets.,4,4,,2.033333333,0.75,32.28333333,34,Bachelors,Female,4,I didn't like how you had to hover over the edge of a circle to get the numerical info. That was very annoying since it seemed it had to be very precise.,Pretty useful. There weren't too many things you could do with it though but it looks very clean and nice.,5
5c97df1f9e1eff001662ed96,nodeLink,Account age doesn't always mean more followers. Those with the most interactions seem to be from North America. North American institutions seems to have more followers on average than Europeans. European and North Americans make up most of the network.,7,1,,4.183333333,0.96875,61.11666667,26,Bachelors,Female,3,For a long survey answering questions from challenges made this more fun rather than typical questions.,,6
5c9d88bb2b3c77001744ec1c,nodeLink,I'm sorry only 4 mins left on timer. and not sure if there's after questions. No time to explore,1,6,,1.516666667,0.8125,58.8,33,Bachelors,Male,2,Once I had hands on experience it was quite easy to answer but I would have greatly benefitted from more tutorials instead of losing a very long time on the first question ,,5
5ca44a6ca9b09300013710f6,nodeLink,It's interesting that some people like Alex can have a lot of interactions but very few tweets. Also from a visual standpoint some people like Klaus are close to the core of the interactions but actually have very few interactions followers and tweets.,7,1,,2.6,0.734375,42.03333333,22,Bachelors,Female,3,It was interesting overall. I felt a little confused looking at some of the layouts even though I could understand the labels. It was just difficult to focus on a particular node with dozens of lines everywhere. It was a lot easier to use the search function to highlight the selected person or institution. The cluster maps were the easiest to interact with.,Allow users to have the option to pull up the training videos again during the practice session. ,5
5ca6bbf13b5fcf00100996e9,nodeLink,Nothing really with out having a clear objective on what to look for its hard to grasp what to see.,5,3,,0.783333333,0.425,22.83333333,53,Bachelors,Male,1,It was hard to grasp some objectives and see what was going on.,Its better off to learn with hands on applications.,1
5cab8cadd0f9c90016b178b0,nodeLink,Mviews has only one interaction and just 10 tweets. However it has 1134 followers which sounds weird. Other than that I couldn't see anything suprising.,4,4,,4.7,0.90625,30.43333333,27,Bachelors,Male,7,Tasks were rather easy except 3 of them being hard. It would be done faster if there was some kind of filter command to highlight particular things such as followers.,,6
5cab944b41de360017e2c3db,nodeLink,I love how it simplifies what is essentially a massive web of data into an easy to navigate network. It makes something that would normally seem really overwhelming to me easy to understand and decipher on my own. ,7,1,,5.383333333,0.96875,54.83333333,26,Bachelors,Female,2,My impression of this study was incredibly positive. I was afraid it would be too difficult but the instructions and guidance that were provided made it a joy to work through. Thank you!,,7
5cb41daa19eba30012701245,nodeLink,The members in the middle have the most connections but does not appear to be any correlation with amount of followers tweets or account age.,5,5,,0.75,0.7375,41.26666667,23,Bachelors,Male,4,Interesting study had mix of easy and very difficult questions,,7
5cb653e0e9187600014da063,nodeLink,Not sure but I think the acct. age is wrong,1,7,,3.2,0.70625,31.35,18,High School,Male,1,I found this study very interesting but there were some parts that I didn't realize,,3
5cb80f255a63a200167ead10,nodeLink,Robert and Jeffrey have the most edges while most of the people are from North America and Europe. Sereno has the lowest amount of followers. EVis2018 has the lowest amount of tweets. Evis19 has the lowest account age. ,6,2,,5.266666667,0.96875,41.51666667,43,Bachelors,Female,5,Some of the tasks were more difficult with finding certain things but most were rather easy. The way the diagrams were set up made it easy to find the necessary information along with toolbar provided. The training videos were really helpful as well to understand how to work with the diagram and toolbar. All in all it was enjoyable to do and it would love to do it again.,,7
5cc0dd932717ad0018c3fc2d,nodeLink,N/a,1,1,,1.2,0.8125,30.78333333,23,Bachelors,Male,2,Overall it made me interested more in the data and power that social media / marketing  has. ,It explained it really well. ,6
5cc3db736f21710017a49604,nodeLink,Some people have a large number of followers but have only one interaction (Mara with James Viau with Rob Jo with Lane).Also Jo seems to be an inverse of Robert interaction-wise they have similar stats (followers tweets and account age) but Robert has a large number of interactions with Jo only having one.,4,4,,7.083333333,0.96875,34.91666667,19,High School,Male,5,The actual interface was a lot more accessible than I anticipated. For the most part it was really simple just searching through all the data that's been given to you. It does seem a little daunting with the massive amount of info given at once but it's really just a matter of isolating the bits you're looking for and working from there.,,7
5cc604bd3bbb120018a3c0e2,nodeLink,Not many accounts from Asia. They are mostly from NA and EU.Institutions on average don't have many tweetsThe nodes that don't have high number of followers/tweets/acct. age don't have many interactions as well.,3,7,I'm not sure if this question was looking for a specific answer. I was just trying to find patterns.,3.433333333,0.89375,40.31666667,29,Bachelors,Male,4,This was one of my first interactions with data visualization and I can see how it can be a very useful tool,5,5
5cc7050c3c503e001aa6249f,nodeLink,Most people are from EU or NA. There isnt anyone from SA. There are far more people than institutions. The people near the middle (e.g. Robert and Alex) have the most connections,7,5,,2.433333333,0.88125,22.96666667,19,High School,Male,5,It was a fun but some of the tasks would have been easier to solve if there were more filters e.g. instead of only allowing to filter the nodes allow to filter by type and and continent too.,Very useful as they were clear and concise but it could be better if there was a written transcript for people who are hard of hearing. ,7
5cd1bd99447a9a001785f38f,nodeLink,europeans seem to have higher account ages- most institutions have a low amount of tweets and generally a lot of followers- people with a lot of followers are connected to other people who have a lot of followers,3,7,,7.316666667,0.89375,43.25,18,High School,Female,2,,,5
5cdda1a93af752001a3949d6,nodeLink,unsure,4,6,,0.233333333,0.703125,16.91666667,35,Bachelors,Male,3,,,6
5ce351236fa444001942e278,nodeLink,I have no idea what I'm looking for. ,1,7,,2.466666667,0.9375,23.55,41,High School,Female,1,,,5
5ce9b0e4be5a6b00163f6870,nodeLink,Robert Alex and Jeffrey have the largest number of connections. They are all North American males.,2,6,,4.2,0.64375,44.96666667,53,Bachelors,Male,1,Tricky at first.,,5
5cec5f7afdd26c00193ba64b,nodeLink,North American people have more interactions than any other continent or type. Institutions hardly have interactions. Institutions are also more likely to have a lesser amount of interactions tweets likes than people.,7,7,The amount of lines/mentiones is overwhelming.,4.2,0.90625,41.73333333,26,High School,Male,1,I was a little overwhelmed. At times I was overanylizing the task and nodes. ,The video during the introduction was crucial to understanding nodes and connections.,7
5cf130a94bb16900014c0865,nodeLink,Arvind appears to have the oldest account Jeffrey appears to have most followers EVision appears to have most tweets and Robert appears to have most connections.,7,3,,3.766666667,0.84375,31.88333333,23,High School,Male,4,The data network tools really does help you find specific connections quickly.,,7
5cf15c363858150001955011,nodeLink,people who have lots of followers have the most activity,5,2,,1.283333333,0.8625,27.15,23,Other,Female,2,would like more information on the help option,,6
5cf1a1b1c0d98b00196ea8c8,nodeLink,robbert has interacted with many people so may be a representitive and his account age is less than Lynn so Lynn is the boss with 2 representatives Robert and Alex. Robert however seems to do most of the work with more Tweets. Robert is Also connected to 4 institutions,6,6,,6.716666667,0.875,46.68333333,28,High School,Male,3,its ok but has some flaws this is more controlled but wouldnt like to imagine a scenario with 1000+ could do with options to show based on region when searching to highlight all with region it never found anything as it only searched names,they were ok and were good for me since the practice tests bugged out but it seems like there is repetition since it tells you everything in the practice section i think,6
5cf2b5fb392ca3001a117d96,nodeLink,Robert is the only one that has extremely high numbers for all his stats and is the most connected to the others within the network.,6,7,,3.633333333,0.84375,43.66666667,34,High School,Female,1,This was an interesting study. The data gave made me think about just how connected we can be with social media to a wide network of people.,,6
5cf591fd639b150016eb878d,nodeLink,It seems as though European people have less followers and likes overall as compared to North American people.,2,7,,2.5,0.96875,71.6,36,High School,Male,4,I felt the task was difficult and challenging I was fully immersed and hope my data can help your research. Thank you so much!,,7
5cfff7fb63c70500010479ad,nodeLink,Firstly I find that NA persons have far more Edges than other people do in this representation. Some people like Eytan and Lace have very few tweets by comparison to others yet have a very large amount of followers for some reason. Account age also seemingly doesn't have a lot to do with how many followers someone has in this representation.,5,4,I may have missed something obvious but I put what was obvious to me.,5.883333333,0.9375,62.26666667,52,High School,Female,4,This was very interesting to me and quite interactive and well thought out. I would have preferred a couple more test questions perhaps one about clusters but other than that I was impressed with the effort put into this. Thank you for letting me participate.,The video was great and I appreciate all the effort put into this study. ,6
5d029f6482cabb001579170f,nodeLink,"Some people only interact with only one personNot all the ""old people"" on the network have the most interactions or mentionsThere are few institutions on the networkMost people are European and not north americanAsian people are more than South american!",1,7,,1.533333333,0.727083333,38.81666667,24,Masters,Female,3,,,3
5d02ed8f7a3c0f0015cd3230,nodeLink,EVis19 has a lot of interactions but barely any social feed low on followers tweets and recent account.The interactions of 6 or 7 people/institutions make connect almost everyone on the graph.There are people like Jo which have very high stats like followers and tweets but only has one interaction (with Lane). This scenario is normally on people that are friends or from the same family of a celebrity which makes a ton of people to follow them just because they are related with someone famous but this isn't reciprocal towards the followers.,6,4,,6.433333333,0.90625,45.23333333,19,High School,Male,4,Really interesting study actually the most one. Never have done a survey like this where I had to use a built-in tool to analyse something.,If it weren't for the videos I wouldn't even be able to know how to use the most basic functions like searching for a node or highlighting its neighbours.,7
5d0c2955461d3a0018649952,nodeLink,MViews has almost the highest amount of followers and has only had their account for 262 days it hasn't even been a year yet.,7,6,,3.366666667,0.53125,29.56666667,25,High School,Female,1,I have never seen anything like this so it was refreshing to get a survey where I can learn something new.,,6
5d150feaafe6b200174f1890,nodeLink,The people with the most connections typically have the most followers. People in clusters tend to be connected to other clusters through their largest member.,7,5,,0.9,0.925,17.91666667,19,High School,Male,5,,,7
5d16a6771a4be700166368b0,nodeLink,I found that Robert is one of the most followed people in the network and is neighbour with a Institution called MViews which has a lot of followers but almost no tweets. Also Robert is the only connection of MViews. ,7,1,,5.766666667,0.90625,32.15,22,Bachelors,Male,4,The network is objective but in some cases it can confuse the user a lot. However with some practice I believe anyone would be able to master it and use it to it's full purpose without any difficulty.,,6
5d16badb7b0154001a282fdb,nodeLink,There's only one SA person and no SA Institution.,5,6,,3.383333333,0.59375,52.45,64,High School,Female,1,I found it to be very interesting.,,7
5d26222d2cbf2c00170c5ff9,nodeLink,The entire thing is interconnected. Robert has the most connectionsviau has the most followersdominik has the highest account age,7,3,,1.15,0.859375,34,19,High School,Male,2,,,7
5d274089a7d5390018bc5706,nodeLink,Robert seems popular.Only one person from Asia.There is no one from SA.,3,7,,2.3,0.9375,33.43333333,18,High School,Male,6,,,7
5d275d6e9bb251001a72029e,nodeLink,james has a very old account but almost no followers or tweetsevision has less followers for the tweets they put out and they length of their accounti think aa would have more followers with how many tweets they have and how long their account has been active,1,7,,3.433333333,0.815625,20.8,28,Other,Female,4,very interesting survey to do!,,7
5d29412ab711e9001ab74ece,nodeLink,Jeffrey has most followers with relatively low number of tweets. Krist has most tweets but very few neighbors. There are many people with just one neighbor but a lot of followers like Mara Jan Eytan MVievs Viau,4,7,,16.61666667,0.90625,63.93333333,36,High School,Male,3,Sometimes it was really hard to arrange nodes so all connections and dependencies were more visible due to clutter and low space. Some tasks were given using subjective terms like several few etc. Cluster was given soft definition which made it hard to decide what counts as a cluster and what not.,,6
5d2c040f6230200016a66251,nodeLink,It's surprising that MViews has 1134 followers but only 10 tweets. ,3,6,I'm not really sure what I was supposed to find I just tried to look for something that seemed off compared to the other nodes. ,2.5,0.89375,31.45,31,Bachelors,Female,1,I think this is a cool way to visualize social networks. It would have been easier to complete some of the tasks if I could search by region or sort by number of followers friends etc. ,Very useful without the video I wouldn't have really known what I was looking at. The training made most of the tasks easy for me to complete.,7
5d2cd2114e3b6600014f7b91,nodeLink,MViews has 10 tweets and somehow has 1134 followers and his network is very disconnected. ,5,5,,4.266666667,0.53125,34.71666667,24,High School,Female,3,,,5
5d30f91328ec3400180201bd,nodeLink,Alex Noeska EVis19 and Klaus are in a cluster. Robert seems to have the most followers tweets and acct. age,2,7,,1.666666667,0.711458333,28.68333333,18,High School,Female,1,This study was challenging but mentally stimulating.,They helped me understand better.,7
5d338bb02381b7001761694e,nodeLink,It is interesting that the nodes can be clicked and drug so that you can locate the connections better. ,6,1,,1.483333333,0.661458333,37.5,48,Masters,Male,3,I thought that the graphs showed interesting ways to investigate and learn where connections are being made in social media.,,5
5d34f1a7f7b9c100155ae5b5,nodeLink,Nodes like Mara and Jack don't seem to have as many interactions as I'd expect despite each having +800 followers.  I would have thought they be more connected in the representation of the network.,2,6,Could have used a hinted angle to approach the question to be honest.,6.183333333,0.89375,56.38333333,42,Masters,Male,3,The interface is a bit finicky when hovering over a connection--the value that should display doesn't always appear easily.,,7
5d3620886ce1b1000148a51d,nodeLink,Alex has a lot of neighbors but very few actual tweets. Jeffery is the same way. It seems that number of tweets isn't representative of number of neighbors.,5,2,,1.583333333,0.75,27.18333333,28,High School,Female,2,I think this was a well designed and executed study. Thank you for your thoroughness and thoughtfulness in making it simple to understand and complete as well as your generous pay. I appreciate this opportunity and would love to read your research when it is completed.,The video made it a lot easier to start the tasks and complete them with less confusion.,7
